partnerCode,year,hs_code,value,ctry_total_value,ctry_hs_share,cmdCode_clean,hs_desc,cluster_name
558,2021,4909,1.152,602575.576,1.911793384735527e-06,4909,Printed postcards and greeting cards,High-value expansion goods
558,2021,4911,22.765,602575.576,3.7779493405819686e-05,4911,Other printed matter,High-value expansion goods
558,2021,6109,67.6,602575.576,0.0001121850979237167,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
558,2021,6116,4.0,602575.576,6.638171474776137e-06,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
558,2021,6117,17162.56,602575.576,0.028482004056533484,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
558,2021,6209,1.0,602575.576,1.6595428686940343e-06,6209,Babies' garments and clothing accessories,Premium anomaly goods
558,2021,6211,8.0,602575.576,1.3276342949552274e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
558,2021,6216,2.5,602575.576,4.148857171735086e-06,6216,"Gloves, mittens and mitts",Apparel growth / volatile
558,2021,6217,559.9,602575.576,0.0009291780521817897,6217,Other made up clothing accessories,High-value expansion goods
558,2021,8517,86.05,602575.576,0.00014280366385112164,8517,Telephone sets and communication apparatus,High-value expansion goods
558,2021,8523,32.147,602575.576,5.3349324599907114e-05,8523,Storage media and recording media,High-value expansion goods
558,2021,8525,1710.0,602575.576,0.0028378183054667983,8525,Transmission apparatus for radio or television,High-value expansion goods
558,2021,8526,1.1,602575.576,1.8254971555634377e-06,8526,Radar and radio navigational apparatus,High-value expansion goods
558,2021,8527,1.237,602575.576,2.0528545285745205e-06,8527,Radio-broadcast receivers,Low-growth / niche goods
558,2021,8528,296.334,602575.576,0.0004917789764515779,8528,"Monitors, projectors and television receivers",High-value expansion goods
558,2021,8536,4971.036,602575.576,0.008249647343821317,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
558,2021,8543,2.498,602575.576,4.145538085997698e-06,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
558,2021,8544,101290.998,602575.576,0.1680967533938017,8544,"Insulated wire, cable and conductors",High-value expansion goods
558,2022,1902,18364.1,613204.3150000001,0.029947767083145848,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
558,2022,1905,14256.14,613204.3150000001,0.023248597003104908,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
558,2022,2101,1392.55,613204.3150000001,0.002270939662255964,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
558,2022,2103,28619.42,613204.3150000001,0.04667191554253821,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
558,2022,2104,52.0,613204.3150000001,8.48004469766329e-05,2104,"Soups, broths and preparations therefor",High-value expansion goods
558,2022,2106,596.0,613204.3150000001,0.0009719435845783309,2106,Food preparations not elsewhere specified,High-value expansion goods
558,2022,3004,2773.5,613204.3150000001,0.004522962301724834,3004,Medicaments in measured doses or retail sale,High-value expansion goods
558,2022,3006,25.0,613204.3150000001,4.076944566184274e-05,3006,Pharmaceutical goods,Postal-friendly core goods
558,2022,3304,1.098,613204.3150000001,1.7905940534681333e-06,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
558,2022,3307,1146.2,613204.3150000001,0.0018691975447041658,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
558,2022,3923,408748.57,613204.3150000001,0.6665781045588369,3923,Plastic packing and conveyance articles,Postal-friendly core goods
558,2022,3926,42350.113,613204.3150000001,0.06906362522905599,3926,Other articles of plastics,Postal-friendly core goods
558,2022,4901,9867.8,613204.3150000001,0.016092189436077268,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
558,2022,4911,15.0,613204.3150000001,2.4461667397105644e-05,4911,Other printed matter,High-value expansion goods
558,2022,6109,9.0,613204.3150000001,1.4677000438263385e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
558,2022,6110,1.17,613204.3150000001,1.90801005697424e-06,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
558,2022,6115,731.0,613204.3150000001,0.0011920985911522816,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
558,2022,6116,224.92,613204.3150000001,0.0003667945487304667,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
558,2022,6117,8228.7,613204.3150000001,0.013419181500704215,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
558,2022,6201,400.96,613204.3150000001,0.0006538766773028985,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
558,2022,6203,7304.99,613204.3150000001,0.011912815714612182,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
558,2022,6204,538.79,613204.3150000001,0.0008786467851257699,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
558,2022,6211,35.5,613204.3150000001,5.789261283981669e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
558,2022,6217,1228.1,613204.3150000001,0.0020027582486923626,6217,Other made up clothing accessories,High-value expansion goods
558,2022,8517,345.52,613204.3150000001,0.0005634663546031961,8517,Telephone sets and communication apparatus,High-value expansion goods
558,2022,8523,1853.08,613204.3150000001,0.0030219617746819016,8523,Storage media and recording media,High-value expansion goods
558,2022,8525,1325.0,613204.3150000001,0.002160780620077665,8525,Transmission apparatus for radio or television,High-value expansion goods
558,2022,8526,10.419,613204.3150000001,1.699107417402958e-05,8526,Radar and radio navigational apparatus,High-value expansion goods
558,2022,8527,1.216,613204.3150000001,1.9830258369920306e-06,8527,Radio-broadcast receivers,Low-growth / niche goods
558,2022,8528,1.52,613204.3150000001,2.4787822962400386e-06,8528,"Monitors, projectors and television receivers",High-value expansion goods
558,2022,8536,4296.241,613204.3150000001,0.0070062145599872365,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
558,2022,8543,506.903,613204.3150000001,0.0008266461725730028,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
558,2022,8544,57953.795,613204.3150000001,0.09450976384600293,8544,"Insulated wire, cable and conductors",High-value expansion goods
558,2023,1902,21230.59,485861.518,0.04369679263217549,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
558,2023,1904,2607.6,485861.518,0.005366961373549243,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
558,2023,1905,14635.7,485861.518,0.030123192427847313,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
558,2023,2101,3628.61,485861.518,0.007468403784964917,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
558,2023,2103,27833.16,485861.518,0.05728619980971615,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
558,2023,2104,7.2,485861.518,1.4819037386698324e-05,2104,"Soups, broths and preparations therefor",High-value expansion goods
558,2023,3004,264.0,485861.518,0.0005433647041789385,3004,Medicaments in measured doses or retail sale,High-value expansion goods
558,2023,3307,1242.0,485861.518,0.0025562839492054607,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
558,2023,3923,359483.97,485861.518,0.7398897765762136,3923,Plastic packing and conveyance articles,Postal-friendly core goods
558,2023,3924,13.7,485861.518,2.819733502746764e-05,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
558,2023,3926,20307.661,485861.518,0.04179722049936048,3926,Other articles of plastics,Postal-friendly core goods
558,2023,4901,11823.7,485861.518,0.024335535048486803,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
558,2023,4902,1.8,485861.518,3.704759346674581e-06,4902,"Newspapers, journals and periodicals",High-value expansion goods
558,2023,4909,0.3,485861.518,6.174598911124301e-07,4909,Printed postcards and greeting cards,High-value expansion goods
558,2023,4911,130.947,485861.518,0.0002695150678716646,4911,Other printed matter,High-value expansion goods
558,2023,6109,3.05,485861.518,6.2775088929763724e-06,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
558,2023,6112,5.0,485861.518,1.0290998185207169e-05,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
558,2023,6115,375.0,485861.518,0.0007718248638905376,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
558,2023,6117,13497.18,485861.518,0.0277798909770829,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
558,2023,6203,10.0,485861.518,2.0581996370414338e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
558,2023,6207,10.0,485861.518,2.0581996370414338e-05,6207,"Men's or boys' singlets, underpants and similar articles",Low-growth / niche goods
558,2023,6217,242.25,485861.518,0.0004985988620732874,6217,Other made up clothing accessories,High-value expansion goods
558,2023,8517,150.258,485861.518,0.00030926096106257176,8517,Telephone sets and communication apparatus,High-value expansion goods
558,2023,8523,47.55,485861.518,9.786739274132017e-05,8523,Storage media and recording media,High-value expansion goods
558,2023,8525,126.64,485861.518,0.0002606504020349272,8525,Transmission apparatus for radio or television,High-value expansion goods
558,2023,8528,36.0,485861.518,7.409518693349161e-05,8528,"Monitors, projectors and television receivers",High-value expansion goods
558,2023,8536,2588.657,485861.518,0.005327972897824767,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
558,2023,8543,45.0,485861.518,9.261898366686452e-05,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
558,2023,8544,5513.995,485861.518,0.01134890250764828,8544,"Insulated wire, cable and conductors",High-value expansion goods
558,2024,1902,10865.67,630114.542,0.0172439600671841,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
558,2024,1904,163.92,630114.542,0.00026014317885715446,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
558,2024,1905,1682.6,630114.542,0.0026703081548624216,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
558,2024,2101,19963.16,630114.542,0.031681795402842806,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
558,2024,2103,7774.68,630114.542,0.012338518605399841,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
558,2024,3004,13.0,630114.542,2.0631169626299466e-05,3004,Medicaments in measured doses or retail sale,High-value expansion goods
558,2024,3006,40.0,630114.542,6.348052192707528e-05,3006,Pharmaceutical goods,Postal-friendly core goods
558,2024,3304,44.228,630114.542,7.019041309476714e-05,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
558,2024,3307,1412.0,630114.542,0.0022408624240257574,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
558,2024,3923,372673.629,630114.542,0.5914379119344305,3923,Plastic packing and conveyance articles,Postal-friendly core goods
558,2024,3924,502.0,630114.542,0.0007966805501847948,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
558,2024,3926,84576.924,630114.542,0.1342246819626645,3926,Other articles of plastics,Postal-friendly core goods
558,2024,4901,21239.0,630114.542,0.0337065701302288,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
558,2024,4902,56000.0,630114.542,0.0888727306979054,4902,"Newspapers, journals and periodicals",High-value expansion goods
558,2024,4909,4.2,630114.542,6.665454802342905e-06,4909,Printed postcards and greeting cards,High-value expansion goods
558,2024,4911,5.45,630114.542,8.649221112564007e-06,4911,Other printed matter,High-value expansion goods
558,2024,6110,0.45,630114.542,7.14155871679597e-07,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
558,2024,6112,5.0,630114.542,7.93506524088441e-06,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
558,2024,6115,400.0,630114.542,0.0006348052192707528,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
558,2024,6117,6852.72,630114.542,0.010875356055502683,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
558,2024,6217,3195.377,630114.542,0.005071104992844301,6217,Other made up clothing accessories,High-value expansion goods
558,2024,8517,46.5,630114.542,7.379610674022501e-05,8517,Telephone sets and communication apparatus,High-value expansion goods
558,2024,8523,529.861,630114.542,0.0008408963207200509,8523,Storage media and recording media,High-value expansion goods
558,2024,8525,48.0,630114.542,7.617662631249034e-05,8525,Transmission apparatus for radio or television,High-value expansion goods
558,2024,8526,5.0,630114.542,7.93506524088441e-06,8526,Radar and radio navigational apparatus,High-value expansion goods
558,2024,8528,574.2,630114.542,0.0009112628922631657,8528,"Monitors, projectors and television receivers",High-value expansion goods
558,2024,8536,6169.622,630114.542,0.009791270616319151,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
558,2024,8543,109.253,630114.542,0.0001733859365524689,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
558,2024,8544,35218.098,630114.542,0.05589158105797215,8544,"Insulated wire, cable and conductors",High-value expansion goods
562,2018,4901,1994.0,2236.0,0.8917710196779964,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
562,2018,6211,220.0,2236.0,0.09838998211091235,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
562,2018,6217,22.0,2236.0,0.009838998211091235,6217,Other made up clothing accessories,High-value expansion goods
562,2019,3304,94.94,3216.94,0.02951251810726964,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
562,2019,4901,3070.0,3216.94,0.9543230523416663,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
562,2019,8528,52.0,3216.94,0.016164429551064053,8528,"Monitors, projectors and television receivers",High-value expansion goods
562,2020,3004,2260.0,6756.08,0.334513504872648,3004,Medicaments in measured doses or retail sale,High-value expansion goods
562,2020,3926,127.88,6756.08,0.01892813584208594,3926,Other articles of plastics,Postal-friendly core goods
562,2020,4901,4140.0,6756.08,0.6127813761826385,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
562,2020,6205,50.0,6756.08,0.007400741258244426,6205,Men's or boys' shirts,Low-growth / niche goods
562,2020,6210,170.0,6756.08,0.025162520278031047,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
562,2020,8517,0.8,6756.08,0.00011841186013191082,8517,Telephone sets and communication apparatus,High-value expansion goods
562,2020,8543,7.4,6756.08,0.001095309706220175,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
562,2021,3004,433.5,462.9,0.9364873622812703,3004,Medicaments in measured doses or retail sale,High-value expansion goods
562,2021,3304,29.0,462.9,0.06264852019874703,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
562,2021,8517,0.4,462.9,0.0008641175199827178,8517,Telephone sets and communication apparatus,High-value expansion goods
562,2022,3304,64.5,5207.3,0.012386457473162676,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
562,2022,4901,5140.0,5207.3,0.9870758358458318,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
562,2022,8517,2.8,5207.3,0.0005377066810055114,8517,Telephone sets and communication apparatus,High-value expansion goods
562,2023,3304,58.511,83.861,0.6977140744803901,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
562,2023,6211,24.75,83.861,0.2951312290576072,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
562,2023,8517,0.6,83.861,0.007154696462002599,8517,Telephone sets and communication apparatus,High-value expansion goods
562,2024,1902,30.0,1791.43,0.016746398128869116,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
562,2024,2103,30.0,1791.43,0.016746398128869116,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
562,2024,2106,1.67,1791.43,0.0009322161625070473,2106,Food preparations not elsewhere specified,High-value expansion goods
562,2024,3005,225.0,1791.43,0.12559798596651836,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
562,2024,3006,5.0,1791.43,0.002791066354811519,3006,Pharmaceutical goods,Postal-friendly core goods
562,2024,3304,599.41,1791.43,0.3345986167475145,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
562,2024,3305,29.7,1791.43,0.016578934147580424,3305,Hair preparations,Postal-friendly core goods
562,2024,3924,9.0,1791.43,0.005023919438660734,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
562,2024,3926,30.0,1791.43,0.016746398128869116,3926,Other articles of plastics,Postal-friendly core goods
562,2024,4901,700.0,1791.43,0.39074928967361267,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
562,2024,4911,2.2,1791.43,0.0012280691961170686,4911,Other printed matter,High-value expansion goods
562,2024,6203,8.0,1791.43,0.0044657061676984305,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
562,2024,6205,22.0,1791.43,0.012280691961170685,6205,Men's or boys' shirts,Low-growth / niche goods
562,2024,6211,69.45,1791.43,0.038767911668332,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
562,2024,8528,20.0,1791.43,0.011164265419246077,8528,"Monitors, projectors and television receivers",High-value expansion goods
562,2024,8544,10.0,1791.43,0.005582132709623038,8544,"Insulated wire, cable and conductors",High-value expansion goods
566,2018,1901,210.0,3564150.0749999997,5.892007788140066e-05,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
566,2018,1902,31424.81,3564150.0749999997,0.008816915488610563,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
566,2018,1904,825.6,3564150.0749999997,0.00023164007761373518,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
566,2018,1905,7632.76,3564150.0749999997,0.0021415372078573323,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
566,2018,2101,574.8,3564150.0749999997,0.00016127267031537665,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
566,2018,2103,789859.82,3564150.0749999997,0.22161239099899574,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
566,2018,2106,18340.13,3564150.0749999997,0.005145723275976252,2106,Food preparations not elsewhere specified,High-value expansion goods
566,2018,3004,76062.01,3564150.0749999997,0.021340855014361313,3004,Medicaments in measured doses or retail sale,High-value expansion goods
566,2018,3005,17715.67,3564150.0749999997,0.00497051741010092,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
566,2018,3006,218.0,3564150.0749999997,6.11646522768826e-05,3006,Pharmaceutical goods,Postal-friendly core goods
566,2018,3304,10079.88,3564150.0749999997,0.0028281300696912995,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
566,2018,3306,41216.0,3564150.0749999997,0.011564047285522903,3306,Oral or dental hygiene preparations,High-value expansion goods
566,2018,3307,60.36,3564150.0749999997,1.6935313813911163e-05,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
566,2018,3923,153403.6,3564150.0749999997,0.04304072409184398,3923,Plastic packing and conveyance articles,Postal-friendly core goods
566,2018,3924,15783.393,3564150.0749999997,0.004428374975203591,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
566,2018,3926,579679.0,3564150.0749999997,0.16264158012482122,3926,Other articles of plastics,Postal-friendly core goods
566,2018,4901,75548.7,3564150.0749999997,0.02119683470399321,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
566,2018,4911,7291.83,3564150.0749999997,0.002045881864275875,4911,Other printed matter,High-value expansion goods
566,2018,6104,1.3,3564150.0749999997,3.6474333926581367e-07,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
566,2018,6107,183.3,3564150.0749999997,5.142881083647973e-05,6107,"Men's or boys' underpants, nightshirts and similar articles",Low-growth / niche goods
566,2018,6109,13398.0,3564150.0749999997,0.0037591009688333625,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
566,2018,6110,2.0,3564150.0749999997,5.611435988704825e-07,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
566,2018,6116,25.65,3564150.0749999997,7.196666655513938e-06,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
566,2018,6203,36003.0,3564150.0749999997,0.010101426495066991,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
566,2018,6204,728750.0,3564150.0749999997,0.20446669883843208,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
566,2018,6205,787181.0,3564150.0749999997,0.22086078965123265,6205,Men's or boys' shirts,Low-growth / niche goods
566,2018,6211,2300.0,3564150.0749999997,0.0006453151387010549,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
566,2018,6214,6655.5,3564150.0749999997,0.0018673456111412481,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
566,2018,6216,3.23,3564150.0749999997,9.062469121758292e-07,6216,"Gloves, mittens and mitts",Apparel growth / volatile
566,2018,8517,3600.66,3564150.0749999997,0.0010102436553544958,8517,Telephone sets and communication apparatus,High-value expansion goods
566,2018,8523,6843.23,3564150.0749999997,0.001920017355049226,8523,Storage media and recording media,High-value expansion goods
566,2018,8525,2665.157,3564150.0749999997,0.0007477678952674293,8525,Transmission apparatus for radio or television,High-value expansion goods
566,2018,8526,1560.25,3564150.0749999997,0.0004377621500688352,8526,Radar and radio navigational apparatus,High-value expansion goods
566,2018,8527,157.0,3564150.0749999997,4.4049772511332875e-05,8527,Radio-broadcast receivers,Low-growth / niche goods
566,2018,8528,11529.14,3564150.0749999997,0.003234751555740817,8528,"Monitors, projectors and television receivers",High-value expansion goods
566,2018,8536,8546.055,3564150.0749999997,0.002397782029422541,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
566,2018,8543,10917.83,3564150.0749999997,0.00306323520902806,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
566,2018,8544,117901.41,3564150.0749999997,0.03307981075965215,8544,"Insulated wire, cable and conductors",High-value expansion goods
566,2019,1901,7139.89,4071349.281,0.0017536913458445179,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
566,2019,1902,43699.7,4071349.281,0.010733468681730625,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
566,2019,1904,144.7,4071349.281,3.554104303339431e-05,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
566,2019,1905,2305.91,4071349.281,0.0005663748897106722,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
566,2019,2101,2672.2,4071349.281,0.0006563426067300365,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
566,2019,2103,796934.9,4071349.281,0.19574220853983273,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
566,2019,2104,2644.87,4071349.281,0.0006496298444211031,2104,"Soups, broths and preparations therefor",High-value expansion goods
566,2019,2106,63878.5,4071349.281,0.015689761695982577,2106,Food preparations not elsewhere specified,High-value expansion goods
566,2019,3004,97165.3,4071349.281,0.023865626182810427,3004,Medicaments in measured doses or retail sale,High-value expansion goods
566,2019,3005,11307.85,4071349.281,0.0027774207564973596,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
566,2019,3006,69.0,4071349.281,1.6947698474804476e-05,3006,Pharmaceutical goods,Postal-friendly core goods
566,2019,3304,598.26,4071349.281,0.00014694391434110906,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
566,2019,3307,7003.811,4071349.281,0.0017202677826452,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
566,2019,3923,122588.93,4071349.281,0.030110148144766848,3923,Plastic packing and conveyance articles,Postal-friendly core goods
566,2019,3924,2855.6,4071349.281,0.0007013890980384299,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
566,2019,3926,361786.48,4071349.281,0.08886156775798376,3926,Other articles of plastics,Postal-friendly core goods
566,2019,4901,102050.7,4071349.281,0.025065572358590277,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
566,2019,4911,4632.95,4071349.281,0.0011379397050557303,4911,Other printed matter,High-value expansion goods
566,2019,6105,4.8,4071349.281,1.1789703286820504e-06,6105,"Men's or boys' shirts, knitted or crocheted",Apparel growth / volatile
566,2019,6107,482.19,4071349.281,0.00011843493808066623,6107,"Men's or boys' underpants, nightshirts and similar articles",Low-growth / niche goods
566,2019,6108,154.07,4071349.281,3.7842491362509066e-05,6108,"Women's or girls' slips, panties, nightdresses and similar articles",Apparel growth / volatile
566,2019,6109,43997.86,4071349.281,0.01080670238864726,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
566,2019,6110,663.92,4071349.281,0.0001630712459622056,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
566,2019,6114,30.84,4071349.281,7.574884361782174e-06,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
566,2019,6116,15348.89,4071349.281,0.0037699762267092993,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
566,2019,6201,11.0,4071349.281,2.701807003229699e-06,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
566,2019,6203,24031.2,4071349.281,0.005902514950546686,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
566,2019,6204,741014.0,4071349.281,0.18200698315375022,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
566,2019,6205,1505051.0,4071349.281,0.36966884836526015,6205,Men's or boys' shirts,Low-growth / niche goods
566,2019,6206,5.0,4071349.281,1.228094092377136e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
566,2019,6210,450.0,4071349.281,0.00011052846831394224,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
566,2019,6211,1053.95,4071349.281,0.0002588699537321765,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
566,2019,6214,110.5,4071349.281,2.7140879441534703e-05,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
566,2019,6216,3585.23,4071349.281,0.0008805999565626558,6216,"Gloves, mittens and mitts",Apparel growth / volatile
566,2019,6217,2.0,4071349.281,4.912376369508544e-07,6217,Other made up clothing accessories,High-value expansion goods
566,2019,8517,2037.79,4071349.281,0.0005005195721010407,8517,Telephone sets and communication apparatus,High-value expansion goods
566,2019,8523,8826.03,4071349.281,0.0021678390604286746,8523,Storage media and recording media,High-value expansion goods
566,2019,8525,8734.45,4071349.281,0.0021453452890326952,8525,Transmission apparatus for radio or television,High-value expansion goods
566,2019,8526,3308.98,4071349.281,0.000812747757958819,8526,Radar and radio navigational apparatus,High-value expansion goods
566,2019,8527,356.5,4071349.281,8.756310878648979e-05,8527,Radio-broadcast receivers,Low-growth / niche goods
566,2019,8528,23805.64,4071349.281,0.005847113169851368,8528,"Monitors, projectors and television receivers",High-value expansion goods
566,2019,8536,22602.35,4071349.281,0.005551562501768071,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
566,2019,8543,11678.83,4071349.281,0.0028685404257753734,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
566,2019,8544,24522.71,4071349.281,0.006023239056015543,8544,"Insulated wire, cable and conductors",High-value expansion goods
566,2020,1901,558.4,1950988.991,0.0002862138139046014,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
566,2020,1902,11217.68,1950988.991,0.00574974028646377,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
566,2020,1904,39.4,1950988.991,2.0194885866477962e-05,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
566,2020,1905,8786.02,1950988.991,0.004503367287324689,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
566,2020,2101,3461.585,1950988.991,0.0017742719287338101,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
566,2020,2103,901179.0,1950988.991,0.46190880838240467,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
566,2020,2104,748.432,1950988.991,0.00038361672128984353,2104,"Soups, broths and preparations therefor",High-value expansion goods
566,2020,2106,40995.5,1950988.991,0.021012676231959324,2106,Food preparations not elsewhere specified,High-value expansion goods
566,2020,3004,70607.2,1950988.991,0.036190465618060476,3004,Medicaments in measured doses or retail sale,High-value expansion goods
566,2020,3005,10827.93,1950988.991,0.005549969810157683,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
